CityCode;CountryCode;UtcOffset;TimeZoneId;CityName
HVA;MG;+03:00;Indian/Antananarivo;Analalava
HVB;AU;+10:00;Australia/Brisbane;Hervey Bay
HVD;MN;+08:00;Asia/Ulaanbaatar;Khovd
HVE;US;-07:00;America/Denver;Hanksville
HVG;NO;+01:00;Europe/Oslo;Honningsvag
HVK;IS;+00:00;Atlantic/Reykjavik;Holmavik
HVM;IS;+00:00;Atlantic/Reykjavik;Hvammstangi
HVN;US;-05:00;America/New_York;New Haven
HVR;US;-07:00;America/Denver;Havre
HVS;US;-05:00;America/New_York;Hartsville
HVZ;HU;+01:00;Europe/Budapest;Heviz Ma
HWA;PG;+10:00;Pacific/Port_Moresby;Hawabango
HWD;US;-08:00;America/Los_Angeles;Hayward
HWI;US;-09:00;America/Anchorage;Hawk Inlet
HWK;AU;+09:30;Australia/Adelaide;Hawker
HWN;ZW;+02:00;Africa/Harare;Hwange National Park
HWO;US;-05:00;America/New_York;Hollywood
HXD;CN;+08:00;Asia/Shanghai;Delingha
HXX;AU;+10:00;Australia/Sydney;Hay
HYA;US;-05:00;America/New_York;Hyannis
HYC;GB;+00:00;Europe/London;High Wycombe
HYD;IN;+05:30;Asia/Kolkata;Hyderabad
HYF;PG;+10:00;Pacific/Port_Moresby;Hayfields
HYG;US;-09:00;America/Anchorage;Hydaburg
HYL;US;-09:00;America/Anchorage;Hollis
HYN;CN;+08:00;Asia/Shanghai;Taizhou
HYR;US;-06:00;America/Chicago;Hayward
HYS;US;-06:00;America/Chicago;Hays
HYV;FI;+02:00;Europe/Helsinki;Hyvinkaa
HZA;CN;+08:00;Asia/Shanghai;Heze
HZB;FR;+01:00;Europe/Paris;Hazebrouck
HZC;CN;+08:00;Asia/Shanghai;Huzhou
HZG;CN;+08:00;Asia/Shanghai;Hanzhong
HZH;CN;+08:00;Asia/Shanghai;Liping
HZK;IS;+00:00;Atlantic/Reykjavik;Husavik
HZL;US;-05:00;America/New_York;Hazleton
HZP;CA;-07:00;America/Whitehorse;Fort Mackay
HZV;ZA;+02:00;Africa/Johannesburg;Hazyview
IAA;RU;+07:00;Asia/Tomsk;Igarka
IAG;US;-05:00;America/New_York;Niagara Falls
IAM;DZ;+01:00;Africa/Algiers;In Amenas
IAN;US;-09:00;America/Anchorage;Kiana
IAO;PH;+08:00;Asia/Manila;Del Carmen
IAQ;IR;+03:30;Asia/Tehran;Bahregan
IAR;RU;+03:00;Europe/Moscow;Yaroslavl
IAS;RO;+02:00;Europe/Bucharest;Iasi
IAU;PG;+10:00;Pacific/Port_Moresby;Iaura
IBA;NG;+01:00;Africa/Lagos;Ibadan
IBB;EC;-06:00;Pacific/Galapagos;Isabela Island
IBE;CO;-05:00;America/Bogota;Ibague
IBI;PG;+10:00;Pacific/Port_Moresby;Iboki
IBL;MZ;+02:00;Africa/Maputo;Indigo Bay Lodge
IBM;AU;+08:00;Australia/Perth;Iron Bridge
IBO;MZ;+02:00;Africa/Maputo;Ibo
IBP;PE;-05:00;America/Lima;Iberia
IBR;JP;+09:00;Asia/Tokyo;Ibaraki
IBZ;ES;+01:00;Europe/Madrid;Ibiza
ICA;VE;-04:00;America/Caracas;Icabaru
ICC;VE;-04:00;America/Caracas;Isla De Coche
ICI;FJ;+12:00;Pacific/Fiji;Cicia Island
ICK;SR;-03:00;America/Paramaribo;Nieuw Nickerie
ICL;US;-06:00;America/Chicago;Clarinda
ICO;PH;+08:00;Asia/Manila;Sicogon Island
ICR;CU;-05:00;America/Havana;Nicaro
ICS;US;-07:00;America/Denver;Cascade
ICT;US;-06:00;America/Chicago;Wichita
ICY;US;-09:00;America/Anchorage;Icy Bay
IDA;US;-07:00;America/Denver;Idaho Falls
IDB;SE;+01:00;Europe/Stockholm;Idre
IDC;MZ;+02:00;Africa/Maputo;Chilonzuine Island
IDF;CD;+01:00;Africa/Kinshasa;Idiofa
IDG;US;-06:00;America/Chicago;Ida Grove
IDH;US;-08:00;America/Los_Angeles;Grangeville
IDI;US;-05:00;America/New_York;Indiana
IDK;AU;+09:30;Australia/Adelaide;Indulkana
IDN;PG;+10:00;Pacific/Port_Moresby;Indagen
IDO;BR;-03:00;America/Araguaina;Santa Isabel Do Morro
IDP;US;-06:00;America/Chicago;Independence
IDR;IN;+05:30;Asia/Kolkata;Indore
IDY;FR;+01:00;Europe/Paris;Ile D'yeu
IEG;PL;+01:00;Europe/Warsaw;Zielona Gora
IEJ;JP;+09:00;Asia/Tokyo;Iejima
IES;DE;+01:00;Europe/Berlin;Riesa
IEV;UA;+02:00;Europe/Zaporozhye;Kiev
IFA;US;-06:00;America/Chicago;Iowa Falls
IFF;AU;+10:00;Australia/Brisbane;Iffley
IFH;IR;+03:30;Asia/Tehran;Hesa
IFJ;IS;+00:00;Atlantic/Reykjavik;Isafjordur
IFL;AU;+10:00;Australia/Brisbane;Innisfail
IFN;IR;+03:30;Asia/Tehran;Esfahan
IFO;UA;+02:00;Europe/Zaporozhye;Ivano-Frankivsk
IFP;US;-07:00;America/Phoenix;Bullhead City
IFU;MV;+05:00;Indian/Maldives;Ifuru
IGA;BS;-05:00;America/Nassau;Inagua
IGB;AR;-03:00;America/Argentina/Buenos_Aires;Ingeniero Jacobacci
IGD;TR;+03:00;Europe/Istanbul;Igdir
IGE;GA;+01:00;Africa/Libreville;Iguela
IGG;US;-09:00;America/Anchorage;Igiugig
IGH;AU;+10:00;Australia/Brisbane;Ingham
IGM;US;-07:00;America/Phoenix;Kingman
IGN;PH;+08:00;Asia/Manila;Iligan
IGO;CO;-05:00;America/Bogota;Chigorodo
IGR;AR;-03:00;America/Argentina/Buenos_Aires;Iguazu
IGS;DE;+01:00;Europe/Berlin;Ingolstadt
IGT;RU;+03:00;Europe/Moscow;Magas
IGU;BR;-03:00;America/Araguaina;Foz Do Iguacu
IHA;JP;+09:00;Asia/Tokyo;Niihama
IHC;MZ;+02:00;Africa/Maputo;Inhaca
IHN;YE;+03:00;Asia/Aden;Qishn
IHO;MG;+03:00;Indian/Antananarivo;Ihosy
IHR;IR;+03:30;Asia/Tehran;Iranshahr
IHU;PG;+10:00;Pacific/Port_Moresby;Ihu
IIA;IE;+00:00;Europe/Dublin;Inishmaan
IIL;IR;+03:30;Asia/Tehran;Ilam
IIN;JP;+09:00;Asia/Tokyo;Nishino-Omote
IIS;PG;+11:00;Pacific/Bougainville;Nissan Island
IJK;RU;+04:00;Europe/Volgograd;Izhevsk
IJU;BR;-03:00;America/Araguaina;Ijui
IJX;US;-06:00;America/Chicago;Jacksonville
IKB;US;-05:00;America/New_York;Wilkesboro
IKE;GL;-03:00;America/Godthab;Ikerasak
IKI;JP;+09:00;Asia/Tokyo;Iki
IKK;US;-06:00;America/Chicago;Kankakee
IKL;CD;+01:00;Africa/Kinshasa;Ikela
IKO;US;-09:00;America/Anchorage;Nikolski
IKP;AU;+10:00;Australia/Brisbane;Inkerman
IKS;RU;+09:00;Asia/Yakutsk;Tiksi
IKT;RU;+08:00;Asia/Irkutsk;Irkutsk
IKU;KG;+06:00;Asia/Bishkek;Tamchy
ILA;ID;+09:00;Asia/Jayapura;Illaga
ILB;BR;-04:00;America/Cuiaba;Ilha Solteira
ILD;ES;+01:00;Europe/Madrid;Lleida
ILE;US;-06:00;America/Chicago;Killeen/Fort Hood
ILF;CA;-06:00;America/Winnipeg;Ilford
ILG;US;-05:00;America/New_York;Wilmington
ILH;DE;+01:00;Europe/Berlin;Illesheim
ILI;US;-09:00;America/Anchorage;Iliamna
ILK;MG;+03:00;Indian/Antananarivo;Ilaka Atsinanana
ILL;US;-06:00;America/Chicago;Willmar
ILM;US;-05:00;America/New_York;Wilmington
ILN;US;-05:00;America/New_York;Wilmington
ILO;PH;+08:00;Asia/Manila;Ilo-Ilo
ILP;NC;+11:00;Pacific/Noumea;Ile Des Pins
ILQ;PE;-05:00;America/Lima;Ilo
ILR;NG;+01:00;Africa/Lagos;Ilorin
ILS;SV;-06:00;America/El_Salvador;San Salvador
ILU;KE;+03:00;Africa/Nairobi;Kilaguni
ILX;PG;+10:00;Pacific/Port_Moresby;Ileg
ILY;GB;+00:00;Europe/London;Islay
ILZ;SK;+01:00;Europe/Bratislava;Zilina
IMA;PG;+10:00;Pacific/Port_Moresby;Iamalele
IMB;GY;-04:00;America/Guyana;Imbaimadai
IMD;PG;+10:00;Pacific/Port_Moresby;Imonda
IMF;IN;+05:30;Asia/Kolkata;Imphal
IMG;MZ;+02:00;Africa/Maputo;Inhaminga
IMI;MH;+12:00;Pacific/Majuro;Ine Island
IMK;NP;+05:45;Asia/Kathmandu;Simikot
IML;US;-07:00;America/Denver;Imperial
IMM;US;-05:00;America/New_York;Immokalee
IMN;PG;+10:00;Pacific/Port_Moresby;Imane
IMO;CF;+01:00;Africa/Bangui;Zemio
IMP;BR;-03:00;America/Araguaina;Imperatriz
IMQ;IR;+03:30;Asia/Tehran;Maku
IMT;US;-06:00;America/Chicago;Iron Mountain/Kingsfd.
IMZ;AF;+04:30;Asia/Kabul;Nimroz
INA;RU;+03:00;Europe/Moscow;Inta
INB;BZ;-06:00;America/Belize;Independence
INC;CN;+08:00;Asia/Shanghai;Yinchuan
IND;US;-05:00;America/New_York;Indianapolis
INE;MZ;+02:00;Africa/Maputo;Chinde
INF;DZ;+01:00;Africa/Algiers;In Guezzam
ING;AR;-03:00;America/Argentina/Buenos_Aires;Lago Argentino
INH;MZ;+02:00;Africa/Maputo;Inhambane
INI;RS;+01:00;Europe/Belgrade;Nis
INJ;AU;+10:00;Australia/Brisbane;Injune
INK;US;-06:00;America/Chicago;Wink
INL;US;-06:00;America/Chicago;International Falls
INM;AU;+09:30;Australia/Adelaide;Innamincka
INN;AT;+01:00;Europe/Vienna;Innsbruck
INO;CD;+01:00;Africa/Kinshasa;Inongo
INQ;IE;+00:00;Europe/Dublin;Inisheer
INS;US;-08:00;America/Los_Angeles;Indian Springs
INT;US;-05:00;America/New_York;Winston-Salem
INU;NR;+12:00;Pacific/Nauru;Nauru Island
INV;GB;+00:00;Europe/London;Inverness
INW;US;-07:00;America/Phoenix;Winslow
INX;ID;+09:00;Asia/Jayapura;Inanwatan
INY;ZA;+02:00;Africa/Johannesburg;Inyati
INZ;DZ;+01:00;Africa/Algiers;In Salah
IOA;GR;+02:00;Europe/Athens;Ioannina
IOB;AT;+01:00;Europe/Vienna;Innsbruck
IOK;PG;+10:00;Pacific/Port_Moresby;Iokea
IOM;GB;+00:00;Europe/London;Isle Of Man
ION;CG;+01:00;Africa/Brazzaville;Impfondo
IOP;PG;+10:00;Pacific/Port_Moresby;Ioma
IOQ;GL;-03:00;America/Godthab;Isortoq
IOR;IE;+00:00;Europe/Dublin;Inishmore
IOS;BR;-03:00;America/Araguaina;Ilheus
IOT;GL;-03:00;America/Godthab;Illorsuit
IOU;NC;+11:00;Pacific/Noumea;Ile Ouen
IOW;US;-06:00;America/Chicago;Iowa City
IPA;VU;+11:00;Pacific/Efate;Ipota
IPC;CL;-06:00;Pacific/Easter;Easter Island
IPE;PH;+08:00;Asia/Manila;Ipil
IPG;BR;-04:00;America/Porto_Velho;Ipiranga
IPH;MY;+08:00;Asia/Kuching;Ipoh
IPI;CO;-05:00;America/Bogota;Ipiales
IPL;US;-08:00;America/Los_Angeles;Imperial/El Centro
IPN;BR;-03:00;America/Araguaina;Ipatinga
IPT;US;-05:00;America/New_York;Williamsport
IPU;BR;-03:00;America/Araguaina;Ipiau
IPW;GB;+00:00;Europe/London;Ipswich
IPZ;CR;-06:00;America/Costa_Rica;San Isidro Del General
IQA;IQ;+03:00;Asia/Baghdad;Al Asad
IQM;CN;+08:00;Asia/Shanghai;Qiemo
IQN;CN;+08:00;Asia/Shanghai;Qingyang
IQQ;CL;-04:00;America/Santiago;Iquique
IQT;PE;-05:00;America/Lima;Iquitos
IRA;SB;+11:00;Pacific/Guadalcanal;Kirakira
IRB;US;-06:00;America/Chicago;Iraan
IRC;US;-09:00;America/Anchorage;Circle
IRD;BD;+06:00;Asia/Dhaka;Ishurdi
IRE;BR;-03:00;America/Araguaina;Irece
IRG;AU;+10:00;Australia/Brisbane;Lockhart River
IRI;TZ;+03:00;Africa/Dar_es_Salaam;Iringa
IRJ;AR;-03:00;America/Argentina/Buenos_Aires;La Rioja
IRK;US;-06:00;America/Chicago;Kirksville
IRM;RU;+05:00;Asia/Yekaterinburg;Igrim
IRN;HN;-06:00;America/Tegucigalpa;Iriona
IRO;CF;+01:00;Africa/Bangui;Birao
IRP;CD;+02:00;Africa/Lubumbashi;Isiro
IRS;US;-05:00;America/New_York;Sturgis
IRU;LK;+05:30;Asia/Colombo;Iranamadu
IRZ;BR;-04:00;America/Porto_Velho;Santa Isabel Rio Negro
ISA;AU;+10:00;Australia/Brisbane;Mount Isa
ISB;PK;+05:00;Asia/Karachi;Islamabad
ISC;GB;+00:00;Europe/London;Isles Of Scilly
ISD;CO;-05:00;America/Bogota;Iscuande
ISE;TR;+03:00;Europe/Istanbul;Isparta
ISG;JP;+09:00;Asia/Tokyo;New Ishigaki
ISH;IT;+01:00;Europe/Rome;Ischia
ISI;AU;+10:00;Australia/Brisbane;Isisford
ISJ;MX;-05:00;America/Hermosillo;Isla Mujeres
ISK;IN;+05:30;Asia/Kolkata;Nasik
ISL;US;-09:00;America/Anchorage;Isabel Pass
ISM;US;-05:00;America/New_York;Kissimmee
ISN;US;-06:00;America/Chicago;Williston
ISO;US;-05:00;America/New_York;Kinston
ISP;US;-05:00;America/New_York;Islip
ISQ;US;-05:00;America/New_York;Manistique
ISS;US;-05:00;America/New_York;Wiscasset
IST;TR;+03:00;Europe/Istanbul;Istanbul
ISU;IQ;+03:00;Asia/Baghdad;Sulaymaniyah
ISW;US;-06:00;America/Chicago;Wisconsin Rapids
ITA;BR;-04:00;America/Porto_Velho;Itacoatiara
ITB;BR;-03:00;America/Araguaina;Itaituba
ITE;BR;-03:00;America/Araguaina;Itubera
ITH;US;-05:00;America/New_York;Ithaca
ITI;BR;-03:00;America/Araguaina;Itambacuri
ITJ;BR;-03:00;America/Araguaina;Itajai
ITK;PG;+10:00;Pacific/Port_Moresby;Itokama
ITN;BR;-03:00;America/Araguaina;Itabuna
ITO;US;-10:00;Pacific/Honolulu;Hilo
ITP;BR;-03:00;America/Araguaina;Itaperuna
ITQ;BR;-03:00;America/Araguaina;Itaqui
ITR;BR;-03:00;America/Araguaina;Itumbiara
ITU;RU;+11:00;Asia/Srednekolymsk;Iturup Island
IUE;NU;-11:00;Pacific/Niue;Niue
IUI;GL;-03:00;America/Godthab;Innarsuit
IUL;ID;+09:00;Asia/Jayapura;Ilu
IUM;CA;-08:00;America/Vancouver;Summit Lake
IUO;CN;+08:00;Asia/Shanghai;Xianning
IUP;BR;-04:00;America/Porto_Velho;Apui
IUS;PG;+11:00;Pacific/Bougainville;Inus
IVA;MG;+03:00;Indian/Antananarivo;Ambanja
IVC;NZ;+12:00;Pacific/Auckland;Invercargill
IVG;ME;+01:00;Europe/Podgorica;Berane
IVH;US;-09:00;America/Anchorage;Ivishak
IVI;PA;-05:00;America/Panama;Viveros Island
IVL;FI;+02:00;Europe/Helsinki;Ivalo
IVO;CO;-05:00;America/Bogota;Chivolo
IVR;AU;+10:00;Australia/Sydney;Inverell
IVW;AU;+09:30;Australia/Darwin;Inverway
IWA;RU;+03:00;Europe/Moscow;Ivanovo
IWD;US;-06:00;America/Chicago;Ironwood
IWJ;JP;+09:00;Asia/Tokyo;Masuda
IWK;JP;+09:00;Asia/Tokyo;Iwakuni
IWO;JP;+09:00;Asia/Tokyo;Iwoto (Iwo Jima)
IXA;IN;+05:30;Asia/Kolkata;Agartala
IXB;IN;+05:30;Asia/Kolkata;Bagdogra
IXC;IN;+05:30;Asia/Kolkata;Chandigarh
IXD;IN;+05:30;Asia/Kolkata;Allahabad
IXE;IN;+05:30;Asia/Kolkata;Mangalore
IXG;IN;+05:30;Asia/Kolkata;Belgaum
IXH;IN;+05:30;Asia/Kolkata;Kailashahar
IXI;IN;+05:30;Asia/Kolkata;Lilabari
IXJ;IN;+05:30;Asia/Kolkata;Jammu
IXK;IN;+05:30;Asia/Kolkata;Keshod
IXL;IN;+05:30;Asia/Kolkata;Leh
IXM;IN;+05:30;Asia/Kolkata;Madurai
IXN;IN;+05:30;Asia/Kolkata;Khowai
IXP;IN;+05:30;Asia/Kolkata;Pathankot
IXQ;IN;+05:30;Asia/Kolkata;Kamalpur
IXR;IN;+05:30;Asia/Kolkata;Ranchi
IXS;IN;+05:30;Asia/Kolkata;Silchar
IXT;IN;+05:30;Asia/Kolkata;Pasighat
IXU;IN;+05:30;Asia/Kolkata;Aurangabad
IXV;IN;+05:30;Asia/Kolkata;Along
IXW;IN;+05:30;Asia/Kolkata;Jamshedpur
IXX;IN;+05:30;Asia/Kolkata;Bidar Airport
IXY;IN;+05:30;Asia/Kolkata;Kandla
IXZ;IN;+05:30;Asia/Kolkata;Port Blair
IYK;US;-08:00;America/Los_Angeles;Inyokern
IZE;DE;+01:00;Europe/Berlin;Itzehoe
IZM;TR;+03:00;Europe/Istanbul;Izmir
IZO;JP;+09:00;Asia/Tokyo;Izumo
IZT;MX;-06:00;America/Mexico_City;Ixtepec
JAA;AF;+04:30;Asia/Kabul;Jalalabad
JAB;AU;+09:30;Australia/Darwin;Jabiru
JAC;US;-07:00;America/Denver;Jackson
JAE;PE;-05:00;America/Lima;Jaen
JAF;LK;+05:30;Asia/Colombo;Jaffna
JAG;PK;+05:00;Asia/Karachi;Jacobabad
JAH;FR;+01:00;Europe/Paris;Aubagne
JAI;IN;+05:30;Asia/Kolkata;Jaipur
JAK;HT;-05:00;America/Port-au-Prince;Jacmel
JAL;MX;-06:00;America/Mexico_City;Jalapa
JAM;BG;+02:00;Europe/Sofia;Jambol
JAN;US;-06:00;America/Chicago;Jackson
JAP;CR;-06:00;America/Costa_Rica;Puntarenas
JAQ;PG;+10:00;Pacific/Port_Moresby;Jacquinot Bay
JAR;IR;+03:30;Asia/Tehran;Jahrom
JAS;US;-06:00;America/Chicago;Jasper
JAT;MH;+12:00;Pacific/Majuro;Jabot Island
JAU;PE;-05:00;America/Lima;Jauja
JAV;GL;-03:00;America/Godthab;Ilulissat
JAW;BR;-05:00;America/Rio_Branco;Araripina
JAX;US;-05:00;America/New_York;Jacksonville
JBB;ID;+07:00;Asia/Pontianak;Jember
JBK;US;-08:00;America/Los_Angeles;Berkeley
JBR;US;-06:00;America/Chicago;Jonesboro
JBS;US;-08:00;America/Los_Angeles;Pleasanton
JCB;BR;-03:00;America/Araguaina;Joacaba
JCH;GL;-03:00;America/Godthab;Qasigiannguit
JCK;AU;+10:00;Australia/Brisbane;Julia Creek
JCL;CZ;+01:00;Europe/Prague;Ceske Budejovice
JCM;BR;-03:00;America/Araguaina;Jacobina
JCN;KR;+09:00;Asia/Seoul;Incheon
JCO;MT;+01:00;Europe/Malta;Kemmuna Heliport
JCR;BR;-03:00;America/Araguaina;Jacareacanga
JCS;BR;-03:00;America/Araguaina;Crateus
JCT;US;-06:00;America/Chicago;Junction
JCU;ES;+01:00;Europe/Madrid;Ceuta
JCY;US;-06:00;America/Chicago;Johnson City
JDA;US;-08:00;America/Los_Angeles;John Day
JDE;CN;+08:00;Asia/Shanghai;Jiande
JDF;BR;-03:00;America/Araguaina;Juiz De Fora
JDG;KR;+09:00;Asia/Seoul;Jeongseok
JDH;IN;+05:30;Asia/Kolkata;Jodhpur
JDN;US;-07:00;America/Denver;Jordan
JDO;BR;-03:00;America/Araguaina;Juazeiro Do Norte
JDR;BR;-03:00;America/Araguaina;Sao Joao Del Rei
JDY;US;-08:00;America/Los_Angeles;Downey
JDZ;CN;+08:00;Asia/Shanghai;Jingdezhen
JEA;ES;+01:00;Europe/Madrid;Jaen
JEC;US;-05:00;America/New_York;Jersey City Offline Point
JED;SA;+03:00;Asia/Riyadh;Jeddah
JEE;HT;-05:00;America/Port-au-Prince;Jeremie
JEF;US;-06:00;America/Chicago;Jefferson City
JEG;GL;-03:00;America/Godthab;Aasiaat
JEJ;MH;+12:00;Pacific/Majuro;Jeh Island
JEM;US;-08:00;America/Los_Angeles;Emeryville
JEQ;BR;-03:00;America/Araguaina;Jequie
JER;GB;+00:00;Europe/London;Jersey
JEV;FR;+01:00;Europe/Paris;Evry
JFM;AU;+08:00;Australia/Perth;Fremantle
JFN;US;-05:00;America/New_York;Ashtabula
JFR;GL;-03:00;America/Godthab;Paamiut
JGA;IN;+05:30;Asia/Kolkata;Jamnagar
JGB;IN;+05:30;Asia/Kolkata;Jagdalpur
JGD;CN;+08:00;Asia/Shanghai;Jiagedaqi
JGE;KR;+09:00;Asia/Seoul;Geoje
JGN;CN;+08:00;Asia/Shanghai;Jiayuguan
JGO;GL;-03:00;America/Godthab;Qeqertarsuaq
JGR;GL;-03:00;America/Godthab;Groennedal
JGS;CN;+08:00;Asia/Shanghai;Ji'an
JGX;US;-08:00;America/Los_Angeles;Glendale
JHB;MY;+08:00;Asia/Kuching;Johor Bahru
JHC;US;-05:00;America/New_York;Garden City
JHF;BR;-03:00;America/Araguaina;Sao Roque
JHG;CN;+08:00;Asia/Shanghai;Jinghong
JHM;US;-10:00;Pacific/Honolulu;Kapalua
JHQ;AU;+10:00;Australia/Brisbane;Shute Harbour
JHS;GL;-03:00;America/Godthab;Sisimiut
JHW;US;-05:00;America/New_York;Jamestown
JHY;US;-05:00;America/New_York;Cambridge
JIA;BR;-04:00;America/Porto_Velho;Juina
JIB;DJ;+03:00;Africa/Djibouti;Djibouti
JIC;CN;+08:00;Asia/Shanghai;Jinchang
JIJ;ET;+03:00;Africa/Addis_Ababa;Jijiga
JIK;GR;+02:00;Europe/Athens;Ikaria Island
JIL;CN;+08:00;Asia/Shanghai;Jilin
JIM;ET;+03:00;Africa/Addis_Ababa;Jimma
JIN;UG;+03:00;Africa/Kampala;Jinja
JIO;ID;+09:00;Asia/Jayapura;Tiakur
JIP;EC;-05:00;America/Guayaquil;Jipijapa
JIQ;CN;+08:00;Asia/Shanghai;Qianjiang
JIR;NP;+05:45;Asia/Kathmandu;Jiri
JIU;CN;+08:00;Asia/Shanghai;Jiujiang
JIW;PK;+05:00;Asia/Karachi;Jiwani
JJA;SB;+11:00;Pacific/Guadalcanal;Jajao
JJD;BR;-03:00;America/Araguaina;Cruz
JJG;BR;-03:00;America/Araguaina;Jaguaruna
JJI;PE;-05:00;America/Lima;Juanjui
JJL;CN;+08:00;Asia/Shanghai;Jingmen
JJM;KE;+03:00;Africa/Nairobi;Meru-Kinna
JJN;CN;+08:00;Asia/Shanghai;Quanzhou
JJU;GL;-03:00;America/Godthab;Qaqortoq
JKG;SE;+01:00;Europe/Stockholm;Jonkoping
JKH;GR;+02:00;Europe/Athens;Chios
JKL;GR;+02:00;Europe/Athens;Kalymnos Island
JKR;NP;+05:45;Asia/Kathmandu;Janakpur
JKT;ID;+07:00;Asia/Pontianak;Jakarta
JKV;US;-06:00;America/Chicago;Jacksonville
JLA;US;-09:00;America/Anchorage;Cooper Landing
JLD;SE;+01:00;Europe/Stockholm;Landskrona
JLH;US;-06:00;America/Chicago;Arlington
JLL;CN;+08:00;Asia/Shanghai;Jilin
JLN;US;-06:00;America/Chicago;Joplin
JLO;IT;+01:00;Europe/Rome;Jesolo
JLP;FR;+01:00;Europe/Paris;Juan-Les-Pins
JLR;IN;+05:30;Asia/Kolkata;Jabalpur
JLS;BR;-03:00;America/Araguaina;Jales
JMB;AO;+01:00;Africa/Luanda;Jamba
JMC;US;-08:00;America/Los_Angeles;Sausalito
JMH;US;-06:00;America/Chicago;Schaumburg
JMJ;CN;+08:00;Asia/Shanghai;Langcang
JMK;GR;+02:00;Europe/Athens;Mykonos
JMO;NP;+05:45;Asia/Kathmandu;Jomsom
JMS;US;-06:00;America/Chicago;Jamestown
JMU;CN;+08:00;Asia/Shanghai;Jiamusi
JNA;BR;-03:00;America/Araguaina;Januaria
JNB;ZA;+02:00;Africa/Johannesburg;Johannesburg
JNG;CN;+08:00;Asia/Shanghai;Jining
JNI;AR;-03:00;America/Argentina/Buenos_Aires;Junin
JNJ;OM;+04:00;Asia/Muscat;Duqm
JNN;GL;-03:00;America/Godthab;Nanortalik
JNP;US;-08:00;America/Los_Angeles;Newport Beach
JNS;GL;-03:00;America/Godthab;Narsaq
JNU;US;-09:00;America/Anchorage;Juneau
JNX;GR;+02:00;Europe/Athens;Naxos Is
JNZ;CN;+08:00;Asia/Shanghai;Jinzhou
JOE;FI;+02:00;Europe/Helsinki;Joensuu
JOG;ID;+07:00;Asia/Pontianak;Yogyakarta
JOH;ZA;+02:00;Africa/Johannesburg;Port St John's
JOI;BR;-03:00;America/Araguaina;Joinville
JOK;RU;+03:00;Europe/Moscow;Yoshkar-Ola
JOL;PH;+08:00;Asia/Manila;Jolo
JOM;TZ;+03:00;Africa/Dar_es_Salaam;Njombe
JON;UM;-10:00;Pacific/Johnston;Johnston Island
JOP;PG;+10:00;Pacific/Port_Moresby;Josephstaal
JOR;US;-08:00;America/Los_Angeles;Orange
JOS;NG;+01:00;Africa/Lagos;Jos
JOT;US;-06:00;America/Chicago;Joliet
JPA;BR;-03:00;America/Araguaina;Joao Pessoa
JPD;US;-08:00;America/Los_Angeles;Pasadena
JPE;BR;-03:00;America/Araguaina;Paragominas
JPO;BR;-03:00;America/Araguaina;Patos
JPR;BR;-04:00;America/Porto_Velho;Ji-Parana
JPY;BR;-03:00;America/Araguaina;Paraty
JQA;GL;-03:00;America/Godthab;Qaarsut
JQE;PA;-05:00;America/Panama;Jaque
JQF;RU;+03:00;Europe/Moscow;Moscow Savelovsky
JQO;RU;+03:00;Europe/Moscow;Moscow Belorussky
JRF;US;-10:00;Pacific/Honolulu;Kapolei
JRG;IN;+05:30;Asia/Kolkata;Jharsuguda
JRH;IN;+05:30;Asia/Kolkata;Jorhat
JRK;GL;-03:00;America/Godthab;Arsuk
JRN;BR;-04:00;America/Porto_Velho;Juruena
JRO;TZ;+03:00;Africa/Dar_es_Salaam;Kilimanjaro
JRS;IL;+02:00;Asia/Jerusalem;Jerusalem
JRT;BR;-03:00;America/Araguaina;Juruti
JSA;IN;+05:30;Asia/Kolkata;Jaisalmer
JSB;BR;-03:00;America/Araguaina;Sao Benedito
JSD;US;-05:00;America/New_York;Stratford
JSH;GR;+02:00;Europe/Athens;Siteia
JSI;GR;+02:00;Europe/Athens;Skiathos
JSJ;CN;+08:00;Asia/Shanghai;Jiansanjiang
JSK;IR;+03:30;Asia/Tehran;Jask
JSM;AR;-03:00;America/Argentina/Buenos_Aires;Jose De San Martin
JSO;SE;+01:00;Europe/Stockholm;Sodertalje
JSR;BD;+06:00;Asia/Dhaka;Jessore
JSS;GR;+02:00;Europe/Athens;Spetsai
JST;US;-05:00;America/New_York;Johnstown
JSU;GL;-03:00;America/Godthab;Maniitsoq
JSY;GR;+02:00;Europe/Athens;Syros Island
JTA;BR;-03:00;America/Araguaina;Taua
JTC;BR;-03:00;America/Araguaina;Bauru
JTI;BR;-03:00;America/Araguaina;Jatai
JTN;BR;-03:00;America/Araguaina;Itanhaem
JTO;US;-08:00;America/Los_Angeles;Thousand Oaks
JTR;GR;+02:00;Europe/Athens;Thira
JTY;GR;+02:00;Europe/Athens;Astypalaia Island
JUA;BR;-04:00;America/Porto_Velho;Juara
JUB;SS;+02:00;Africa/Juba;Juba
JUD;BR;-03:00;America/Araguaina;Jundiai
JUH;CN;+08:00;Asia/Shanghai;Chizhou
JUI;DE;+01:00;Europe/Berlin;Juist
JUJ;AR;-03:00;America/Argentina/Buenos_Aires;Jujuy
JUK;GL;-03:00;America/Godthab;Ukkusissat
JUL;PE;-05:00;America/Lima;Juliaca
JUM;NP;+05:45;Asia/Kathmandu;Jumla
JUN;AU;+10:00;Australia/Brisbane;Jundah
